884.0,0,10.0
1023.0,0,13.0
929.0,0,26.0
908.0,0,27.0
954.0,0,28.0
998.0,0,28.0
952.0,0,47.0
931.0,0,48.0
952.0,0,49.0
908.0,0,56.0
929.0,0,59.0
954.0,0,60.0
975.0,0,60.0
954.0,0,71.0
975.0,0,72.0
931.0,0,79.0
952.0,0,82.0
996.0,0,103.0
975.0,0,105.0
953.0,0,125.0
973.0,0,126.0
889.0,0,137.0
1016.0,0,139.0
859.0,0,215.0
907.0,0,221.0
932.0,0,221.0
1011.0,0,221.0
1048.0,0,519.0
1052.0,0,519.0
1263.0,0,522.0
1004.0,0,552.0
1263.0,0,576.0
656.0,0,669.0
656.0,0,671.0
998.0,0,235.0
694.0,0,239.0
1039.0,0,241.0
1044.0,0,242.0
1263.0,0,243.0
656.0,0,256.0
669.0,0,256.0
997.0,0,274.0
998.0,0,276.0
656.0,0,279.0
676.0,0,283.0
705.0,0,283.0
1263.0,0,293.0
656.0,0,298.0
685.0,0,322.0
721.0,0,324.0
656.0,0,325.0
687.0,0,325.0
1185.0,0,333.0
1186.0,0,335.0
1191.0,0,336.0
1263.0,0,336.0
1192.0,0,358.0
668.0,0,441.0
663.0,0,443.0
665.0,0,443.0
656.0,0,445.0
663.0,0,458.0
663.0,0,460.0
662.0,0,462.0
656.0,0,486.0
876.0,0,496.0
894.0,0,496.0
712.0,0,501.0
656.0,0,511.0
1227.0,0,556.0
1243.0,0,640.0
656.0,0,958.0
990.0,0,235.0
733.0,0,239.0
1025.0,0,240.0
1029.0,0,240.0
1262.0,0,240.0
1027.0,0,241.0
656.0,0,270.0
989.0,0,271.0
740.0,0,273.0
987.0,0,273.0
1262.0,0,274.0
718.0,0,275.0
740.0,0,278.0
719.0,0,279.0
1262.0,0,287.0
721.0,0,291.0
656.0,0,292.0
725.0,0,312.0
657.0,0,314.0
752.0,0,314.0
726.0,0,315.0
1152.0,0,327.0
1155.0,0,328.0
1158.0,0,328.0
1262.0,0,328.0
755.0,0,331.0
792.0,0,331.0
754.0,0,333.0
656.0,0,343.0
1158.0,0,345.0
769.0,0,348.0
663.0,0,351.0
667.0,0,353.0
656.0,0,358.0
748.0,0,360.0
719.0,0,373.0
938.0,0,388.0
963.0,0,449.0
924.0,0,477.0
865.0,0,484.0
1197.0,0,492.0
910.0,0,493.0
1187.0,0,493.0
1190.0,0,495.0
1199.0,0,554.0
1200.0,0,557.0
1212.0,0,614.0
934.0,0,616.0
774.0,0,617.0
774.0,0,619.0
773.0,0,623.0
850.0,0,661.0
656.0,0,693.0
656.0,0,733.0
1164.0,0,734.0
1029.0,0,744.0
1150.0,0,785.0
1184.0,0,788.0
816.0,0,795.0
783.0,0,796.0
1219.0,0,798.0
1237.0,0,807.0
1214.0,0,819.0
1263.0,0,828.0
1263.0,0,839.0
943.0,0,854.0
813.0,0,855.0
1263.0,0,874.0
1223.0,0,905.0
1241.0,0,917.0
1210.0,0,923.0
1083.0,0,950.0
1087.0,0,950.0
1242.0,0,965.0
935.0,0,1000.0
1250.0,0,1008.0
1057.0,0,1030.0
1231.0,0,1053.0
1263.0,0,1068.0
1182.0,0,1071.0
1165.0,0,1072.0
1173.0,0,1075.0
1246.0,0,1083.0
1205.0,0,1087.0
1142.0,0,1102.0
1259.0,0,1105.0
1034.0,0,1109.0
1174.0,0,1115.0
1025.0,0,1116.0
1222.0,0,1126.0
1222.0,0,1139.0
764.0,0,303.0
1142.0,0,332.0
1145.0,0,333.0
1148.0,0,333.0
1263.0,0,333.0
1150.0,0,356.0
739.0,0,384.0
1173.0,0,461.0
1176.0,0,463.0
1182.0,0,501.0
791.0,0,518.0
773.0,0,551.0
795.0,0,551.0
813.0,0,559.0
1058.0,0,633.0
1262.0,0,682.0
856.0,0,685.0
865.0,0,863.0
1154.0,0,446.0
1156.0,0,448.0
798.0,0,465.0
790.0,0,468.0
792.0,0,468.0
788.0,0,470.0
825.0,0,470.0
826.0,0,474.0
719.0,0,486.0
830.0,0,488.0
722.0,0,498.0
674.0,0,513.0
676.0,0,515.0
673.0,0,518.0
836.0,0,524.0
761.0,0,526.0
1263.0,0,574.0
1145.0,0,584.0
1253.0,0,590.0
849.0,0,594.0
933.0,0,598.0
1247.0,0,605.0
1083.0,0,649.0
681.0,0,660.0
680.0,0,673.0
685.0,0,679.0
1214.0,0,689.0
928.0,0,693.0
1165.0,0,712.0
1250.0,0,714.0
1263.0,0,733.0
1262.0,0,735.0
954.0,0,809.0
1144.0,0,843.0
1142.0,0,886.0
1003.0,0,888.0
1094.0,0,914.0
1241.0,0,929.0
1209.0,0,931.0
1079.0,0,934.0
1209.0,0,937.0
1263.0,0,510.0
859.0,0,512.0
735.0,0,522.0
1263.0,0,543.0
1232.0,0,546.0
1226.0,0,559.0
1243.0,0,560.0
875.0,0,561.0
1263.0,0,566.0
864.0,0,568.0
1205.0,0,586.0
1263.0,0,614.0
745.0,0,618.0
849.0,0,618.0
863.0,0,630.0
1263.0,0,640.0
1219.0,0,653.0
799.0,0,666.0
1103.0,0,872.0
1180.0,0,879.0
1263.0,0,923.0
1236.0,0,947.0
868.0,0,1134.0
1141.0,0,1150.0
958.0,0,1252.0
701.0,0,1320.0
